,glucose
0,0.0219600918316697
1,0.0
2,0.06808668787321784
3,0.03328348062631225
4,0.0
5,0.002577518856284821
6,0.0
7,0.0
8,0.025187249032974722
9,0.03699786092388391
10,0.0
11,0.025665773861777107
12,0.0
13,0.04987138954149627
14,0.0005474861147153533
15,0.016358476508482555
16,0.0
17,0.0
18,0.03399544062665642
19,0.05253710192865612
20,0.0377273041076991
21,0.0
22,0.018144902303976546
23,0.055228271919019384
24,0.011477447005242804
25,0.027862183873466242
26,0.00753890088309867
27,0.0
28,0.030343896812626187
29,0.0016128583719025934
30,0.0
31,0.006188159302505974
32,0.12138165942057501
33,0.04880920792147878
34,0.0
35,0.023938019358449962
36,0.0
37,0.06137017252237844
38,0.0
39,0.0
40,0.10266065691185468
41,0.0
42,0.0
43,0.012131435728487416
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.005970988337429142
50,0.057916653829362855
51,0.0
52,0.047411617188188225
53,0.03556935927140916
54,0.09512520983441994
55,0.0
56,0.006096639298931853
57,0.008690821982237838
58,0.011001023191590072
59,0.0
60,0.0
61,0.03637496083419863
62,0.017325310204324318
63,0.0
64,0.0
65,0.0070254692368381085
66,0.0741475619030238
67,0.0
68,0.016835552764220885
69,0.0
70,0.0063952665326564885
71,0.0
72,0.036031593850427535
73,0.0
74,0.09283115471037257
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.04852322323191447
82,0.0
83,0.07170533290637057
84,0.0
85,0.0
86,0.01393561459161532
87,0.01981468357478768
88,0.0
89,0.0
90,0.03905522386647081
91,0.02699817691418769
92,0.0
93,0.0
94,0.0
95,0.0
96,0.11908974336813218
97,0.006391630018568248
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0012624595077158137
103,0.0
104,0.0
105,0.0
106,0.0
107,0.04542513058787897
108,0.04506851611207996
109,0.0
110,0.0
111,0.021898097485485116
112,0.0
113,0.0
114,0.025253369460509465
115,0.0
116,0.04661665497220727
117,0.0
118,0.0
119,0.015222534617073845
120,0.0
121,0.0
122,0.0
123,0.021508293945625992
124,0.0610361296150656
125,0.006848420863362534
126,0.062365312824868804
127,0.0
128,0.013625550416019858
129,0.0
130,0.12172094000729375
131,0.0
132,0.0
133,0.08911563080079193
134,0.0
135,0.0
136,0.03949433875869824
137,0.04782446631878516
138,0.0
139,0.0
140,0.015754599871405744
141,0.07846688421158769
142,0.03658151003231455
143,0.0
144,0.04957487926416452
145,0.0340989466588048
146,0.004837784653392087
147,0.01269793358063513
148,0.0
149,0.0
150,0.0
151,0.011619397365414386
152,0.0
153,0.05152648863487036
154,0.033457106806447284
155,0.11483575017399042
156,0.0
157,0.006943634649273622
158,0.0
159,0.0
160,0.014231551217810792
161,0.04143779571713674
162,0.04337031323366289
163,0.0
164,0.0
165,0.0
166,0.02310854089744714
167,0.013211728901117065
168,0.0
169,0.0
170,0.0
171,0.07848199218722379
172,0.0
173,0.0
174,0.11291488215171541
175,0.002622023085332835
176,0.05071558961868442
177,0.0
178,0.0014658185071683403
179,0.030406372854901817
180,0.04787182958129217
181,0.02463796858388273
182,0.0553745973506711
183,0.0
184,0.005743758333522817
185,0.0
186,0.0
187,0.0447036931435659
188,0.07283625330265368
189,0.00041409579482299574
190,0.0
191,0.055234759782514534
192,0.054639503685518
193,0.09529726315163871
194,0.027990303186297794
195,0.0
196,0.07032507675483426
197,0.0
198,0.0582718437753868
199,0.03397568598271473
200,0.0
201,0.0
202,0.0
203,0.0
204,0.013283126537503546
205,0.022906704402177916
206,0.06686054453070567
207,0.0
208,0.0001673358818769404
209,0.0041842982481840865
210,0.0058413329658094995
211,0.1410080162394677
212,0.07723985521493999
213,0.04490608613060057
214,0.0
215,0.0575531203128716
216,0.06288392594506363
217,0.026763580127778797
218,0.03387529014284959
219,0.02987931042681684
220,0.003516654716430278
221,0.0
222,0.0
223,0.03918119323388832
224,0.0005850999187643042
225,0.022245617847900905
226,0.0
227,0.014016535378538761
228,0.001719859038649016
229,0.06659988031409042
230,0.0
231,0.03996440828848835
232,0.0
233,0.020145008618335555
234,0.0
235,0.0
236,0.00040197779348959497
237,0.0
238,0.03296842991418217
239,0.012658235678639494
240,0.05709837955338311
241,0.0
242,0.0
243,0.05262976290319537
244,0.011015580554081625
245,0.0
246,0.0
247,0.04327655889670007
248,0.0
249,0.0
250,0.0
251,0.041447882011221966
252,0.007978079047730569
253,0.007208748630092837
254,0.024452309709689132
255,0.06657103630410431
256,0.0
257,0.022439172997409353
258,0.14972602322275494
259,0.0010189296802877714
260,0.0
261,0.04346767494871786
262,0.06613997076962211
263,0.020490807399748234
264,0.0
265,0.007806406165159843
266,0.06558421672055803
267,0.011462882310846714
268,0.0
269,0.08244606382531038
270,0.0
271,0.05057480154721557
272,0.03187781123299617
273,0.002789447493598866
274,0.0
275,0.042965387659215294
276,0.0
277,0.004847530297135845
278,0.09661536292849845
279,0.08494945982588262
280,0.03394022356852967
281,0.0
282,0.03694824392788912
283,0.0
284,0.034202298371949096
285,0.0
286,0.0
287,0.0
288,0.013576315239738455
289,0.0
290,0.09514527814271155
291,0.0
292,0.0
293,0.04170081137095998
294,0.011375403884115627
295,0.0
