,glucose
0,0.0
1,0.0
2,0.03237650578669277
3,0.006620976885378398
4,0.026839691954401293
5,0.0
6,0.0
7,0.0
8,0.06323141289505745
9,0.016847512559844176
10,0.0
11,0.0
12,0.06960724902884652
13,0.09843047035866119
14,0.07484583625733543
15,0.0
16,0.011898445636916331
17,0.0
18,0.028376464546890592
19,0.0
20,0.0
21,0.0
22,0.038169058420909785
23,0.021352028703851597
24,0.03299651277735716
25,0.05794386867572579
26,0.0
27,0.0
28,0.0
29,0.08075307068937239
30,0.0
31,0.0
32,0.04305285560347633
33,0.0
34,0.04658916439821942
35,0.0
36,0.0
37,0.0
38,0.03808306165788217
39,0.004797586725186557
40,0.03532925971696969
41,0.048336304105685964
42,0.0
43,0.04046497896036
44,0.0
45,0.0
46,0.031058102962144233
47,0.05368761663171991
48,0.03644763824693841
49,0.09285876732162845
50,0.0007378297113552297
51,0.0
52,0.08156158395529692
53,0.1129399179894291
54,0.07877066960235721
55,0.0
56,0.01589565118181058
57,0.032510190845065526
58,0.037471667960120456
59,0.0
60,0.0
61,0.0
62,0.00827844303909494
63,0.00011984702284696669
64,0.032908507939872336
65,0.029757131684789967
66,0.0
67,0.06968139847071907
68,0.06921582556612435
69,0.0
70,0.08296276282780377
71,0.0
72,0.0193135899693635
73,0.0
74,0.01631201252181354
75,0.052503665465681235
76,0.015611314319351328
77,0.0
78,0.0
79,0.05691872470016703
80,0.041806324805219786
81,0.0
82,0.08634359082736663
83,0.0
84,0.0
85,0.0
86,0.0
87,0.039446968858714244
88,0.04822011154957283
89,0.015746552776587895
90,0.013809594252291599
91,0.07368349145186553
92,0.0
93,0.0
94,0.00335767496660881
95,0.0
96,0.0
97,0.03311117223942229
98,0.03238217682415435
99,0.0
100,0.00973201454525351
101,0.06688073279382231
102,0.04457295095473543
103,0.004680600473420341
104,0.03509925508973646
105,0.044745761404280326
106,0.0
107,0.0
108,0.013510299166433301
109,0.024422464452881477
110,0.0
111,0.00040802812630893575
112,0.0
113,0.0
114,0.0
115,0.04197604736429583
116,0.0
117,0.040078769538763305
118,0.0
119,0.014173332607246776
120,0.0
121,0.04897443741100341
122,0.0
123,0.026697927427998022
124,0.005454822103933559
125,0.028912565917640656
126,0.0
127,0.0
128,0.0
129,0.02964945233581322
130,0.0
131,0.0
132,0.0
133,0.0
134,0.042192665702926735
135,0.03747000320719238
136,0.0
137,0.037038914458353195
138,0.04125506309807697
139,0.0
140,0.0
141,0.05962855144541958
142,0.02752218388134478
143,0.01106313479953024
144,0.0
145,0.04551079775828704
146,0.0
147,0.0
148,0.0
149,0.01445730454197755
150,0.0035500084650148585
151,0.09669204049104897
152,0.005422299556288316
153,0.0
154,0.0
155,0.03509072612349941
156,0.0
157,0.0
158,0.0
159,0.013656411123580592
160,0.05486997520842396
161,0.03627597417025502
162,0.04156044213236436
163,0.02160010406448251
164,0.0
165,0.014427054481225197
166,0.06454004657272287
167,0.015984047097102102
168,0.015049234540146943
169,0.0
170,0.037218105995484176
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.03814060374826794
177,0.05609333048477251
178,0.02118915319923446
179,0.0
180,0.013671851982312175
181,0.11528716231599377
182,0.06746727607917839
183,0.012516368298674689
184,0.031267667984443075
185,0.0
186,0.0
187,0.0
188,0.01662351230721813
189,0.0
190,0.0
191,0.0
192,0.07204774853382004
193,0.045612512328572184
194,0.0
195,0.0
196,0.07946070478857815
197,0.020012155316870117
198,0.0
199,0.053103678606129995
200,0.0
201,0.0
202,0.0
203,0.0
204,0.07267825704362822
205,0.0
206,0.0
207,0.0
208,0.07268455202299597
209,0.018789915352646246
210,0.02560141255024241
211,0.0
212,0.029209632751856854
213,0.009749400830361105
214,0.0160245486518091
215,0.0
216,0.059111608882278115
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.012097993818016475
224,0.0
225,0.0
226,0.044495247123257566
227,0.07020227890519663
228,0.0
229,0.017556661584555048
230,0.0
231,0.0
232,0.0765200715158646
233,0.07920296100162376
234,0.031547361664525195
235,0.057555669879259946
236,0.015889756869603304
237,0.031006680612394963
238,0.020059168123169074
239,0.0497679082569747
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.030843316600960513
246,0.0
247,0.036339358591040094
248,0.060929129884417677
249,0.007870313108339863
250,0.0
251,0.012927073645575599
252,0.0027982742249322624
253,0.0
254,0.0
255,0.0
256,0.014283204940021275
257,0.0
258,0.0
259,0.0
260,0.0
261,0.06973714834931333
262,0.0
263,0.0
264,0.0
265,0.05433572632269082
266,0.0
267,0.029513785141251428
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0666771644289121
273,0.0
274,0.0
275,0.0
276,0.0
277,0.016118819751246852
278,0.09115434021632482
279,0.0
280,0.0
281,0.0
282,0.06920790345153476
283,0.03222527162813759
284,0.0
285,0.0
286,0.0
287,0.0
288,0.07174931774841124
289,0.03601610945934414
290,0.0
291,0.006119517342876256
292,0.042098613920631564
293,0.0
294,0.06165127643358832
295,0.06461685555469197
296,0.03392229531991622
297,0.013861866062000417
298,0.0
299,0.0
300,0.04373646370253263
301,0.052400441151099965
302,0.04156061961343946
303,0.0
304,0.003672505651701242
305,0.0
306,0.00033307010736344776
307,0.05659703902819035
308,0.0
309,0.019660334872374053
310,0.0
311,0.01454087455171348
312,0.0
313,0.0
314,0.10666180884606302
315,0.07868530946269055
316,0.09133134230798001
317,0.003391721791029439
318,0.0
319,0.0
320,0.0
321,0.05403487378452224
322,0.0
323,0.05600349556100812
324,0.013599513634446317
325,0.035302511753800996
326,0.06937900413093066
327,0.0015207132779038466
328,0.0
329,0.0025981724648471358
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.1276239550347528
336,0.054332728344342635
337,0.0016402659355670255
338,0.0
339,0.0
340,0.0
341,0.0
342,0.013031872061722658
343,0.0794508684939913
344,0.01229215143289505
345,0.033511561521476184
346,0.02863315691998481
347,0.0
348,0.016626166231723763
349,0.0036137849152074204
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.051225568976075615
357,0.0
358,0.09675915824890147
359,0.13509150979961448
360,0.013844216457329622
361,0.04722355849438361
362,0.11236589438851252
363,0.16728092360779706
364,0.05216301852053223
365,0.10110204596189251
366,0.15623909393503205
367,0.08048101319706105
368,0.06200747225518086
369,0.030868408334136874
370,0.0489874824412444
371,0.05889893497778844
372,0.0
373,0.021688927221393227
374,0.04995815619265338
375,0.015780630319632845
376,0.04983086448866991
377,0.0
378,0.10591466236303321
379,0.05779242220928232
380,0.006355429114772811
381,0.027812855473679295
382,0.00022188082141032326
383,0.0
384,0.0
385,0.06388964730326088
386,0.0
387,0.05757600523149058
388,0.0946295519163772
389,0.010261979469146938
390,0.14924953151531997
391,0.0
392,0.07568949048311586
393,0.0
394,0.0
