,glucose
0,0.06081842785257074
1,0.07182640626225759
2,0.0
3,0.02452089148430166
4,0.03559940161394652
5,0.0
6,0.048084051025322955
7,0.0
8,0.0
9,0.08574078737053609
10,0.0
11,0.0
12,0.0
13,0.05111620886448392
14,0.039405752140603725
15,0.0
16,0.029098509892125535
17,0.0
18,0.003593443124137056
19,0.0240509591850096
20,0.0
21,0.0
22,0.020238309364909144
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.04340067123652032
29,0.0
30,0.05963966330063522
31,0.0633406745477337
32,0.018998059687813262
33,0.08863365061262313
34,0.04867951524823829
35,0.0
36,0.0
37,0.0
38,0.0
39,0.017241623451128864
40,0.03880949167096576
41,0.0
42,0.007198216104980676
43,0.0
44,0.052832876990070436
45,0.05419020410268069
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.03602004255444274
52,0.015552115295669917
53,0.02169112139387286
54,0.0
55,0.0
56,0.14138993033697086
57,0.0
58,0.04370323076725921
59,0.022342665829293215
60,0.02420959726724895
61,0.0
62,0.06915669144496799
63,0.03213413976546602
64,0.0
65,0.0
66,0.024033990534538672
67,5.909301828476605e-05
68,0.11543462374329652
69,0.07508075592194802
70,0.0
71,0.019311710401953303
72,0.0
73,0.03389015945797359
74,0.0
75,0.0
76,0.023410740292610102
77,0.002027552557085616
78,0.012223618032680066
79,0.03796125815926381
80,0.0870381275316496
81,0.0
82,0.005963537110650745
83,0.012486931302087365
84,0.005896223952525381
85,0.0
86,0.0
87,0.0850849705444633
88,0.002991228590876322
89,0.01977202466092214
90,0.015338872077740871
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0021783157721004557
96,0.022149316557725486
97,0.0
98,0.0
99,0.0
100,0.09216730936236903
101,0.0
102,0.0
103,0.07727025279862515
104,0.0002771922112251729
105,0.12867295920922
106,0.0
107,0.06372591941504463
108,0.0
109,0.02102872118577058
110,0.0
111,0.06332926411241639
112,0.013288401129264006
113,0.07355065359436046
114,0.0
115,0.0448351479089413
116,0.0
117,0.04389700412989103
118,0.0
119,0.055239630045590606
120,0.0
121,0.05464734434057927
122,0.0
123,0.08489175056014095
124,0.0
125,0.0
126,0.03040941107830189
127,0.0
128,0.03395966568861855
129,0.0
130,0.0005603946611208117
131,0.0
132,0.0
133,0.06632939134536601
134,0.0
135,0.0018229022581021865
136,0.0
137,0.0
138,0.0
139,0.09684591690728958
140,0.0
141,0.0
142,0.030498970319130753
143,0.04821488330513831
144,0.0
145,0.0
146,0.025468449974437247
147,0.06352182362121592
148,0.0
149,0.07197645342179206
150,0.0
151,0.0
152,0.0
153,0.0
154,0.06968598920741033
155,0.1040292944675993
156,0.0
157,0.0
158,0.017781250551774465
159,0.0
160,0.03308367257492361
161,0.024615097599181002
162,0.021539782981325813
163,0.03368933664196943
164,0.06678163357454331
165,0.06239353268235447
166,0.017815479482954494
167,0.06478280003257031
168,0.0
169,0.0
170,0.022745655912262748
171,0.06091185123406406
172,0.052269841323238836
173,0.025883944318058225
174,0.07610654887303281
175,0.0
176,0.09579126094077564
177,0.0
178,0.021605480613417168
179,0.0
180,0.0
181,0.062100166043966426
182,0.0
183,0.10828985010161224
184,0.0
185,0.0
186,0.04281913055025408
187,0.0
188,0.0
189,0.0
190,0.0027466512803103835
191,0.0
192,0.0
193,0.0
194,0.04895623840591576
195,0.0
196,0.01874483966435462
197,0.0
198,0.03283163300816846
199,0.0
200,0.0
201,0.020827827000979387
202,0.0
203,0.0
204,0.00023367353681718646
205,0.008827543457039684
206,0.0
207,0.08452826614992141
208,0.0
209,0.008796092539174148
210,0.0
211,0.0
212,0.0
213,0.025922431365462476
214,0.03936691346050901
215,0.0
216,0.0
217,0.022596004436660183
218,0.029057357159081684
219,0.04311190758709757
220,0.0
221,0.0
222,0.0
223,0.0
224,0.07439379589903188
225,0.0
226,0.05358309050131596
227,0.0
228,0.00663974472006766
229,0.0
230,0.026540149534255465
231,0.05818595551520766
232,0.0
233,0.0
234,0.0
235,0.06311373990536563
236,0.0
237,0.029568750133172724
238,0.04717333906234277
239,0.022597204676213165
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.03431999737186616
247,0.0
248,0.005837786129856189
249,0.0
250,0.0
251,0.06077662671589367
252,0.0
253,0.0010004081143700177
254,0.07942568242436568
255,0.0
256,0.03501434434194811
257,0.06282459288924051
258,0.0
259,0.0
260,0.0005572131349945003
261,0.0
262,0.0
263,0.05708990706566885
264,0.0
265,0.0
