,glucose
0,0.03118396851761051
1,0.04391222331426075
2,0.024937883686321903
3,0.01516066512680018
4,0.0
5,0.005373840833428053
6,0.030357467632169746
7,0.00849426557490232
8,0.0
9,0.0
10,0.012143858432498893
11,0.0
12,0.025878962937210495
13,0.021798059476080593
14,0.056208508404972206
15,0.0
16,0.04297014822525087
17,0.010109502930174548
18,0.0009782039058038655
19,0.0
20,0.0
21,0.016042357211600886
22,0.0
23,0.0
24,0.0
25,0.10244439712792525
26,0.062476858674296136
27,0.0630686370316943
28,0.0
29,0.04603528019880389
30,0.0033421715209803887
31,0.08583459154223952
32,0.0
33,0.0
34,0.02368719279019235
35,0.0
36,0.004611192027327488
37,0.0
38,0.0
39,0.022228102455659815
40,0.0
41,0.005917484711747333
42,0.03980258782050941
43,0.0
44,0.0867188199303615
45,0.0707728397929074
46,0.0
47,0.007992829602518937
48,0.06503672159191796
49,0.0030767322729556004
50,0.05517159898538229
51,0.12529614718444818
52,0.0
53,0.0934209441090381
54,0.01336729789837052
55,0.040353672599062106
56,0.012160393060613414
57,0.0
58,0.0009369160548910879
59,0.005622500963736796
60,0.030959429419702734
61,0.0
62,0.0
63,0.019464185502081833
64,0.0
65,0.0
66,0.07989277769830483
67,0.07809531218026364
68,0.0
69,0.09646689081353327
70,0.036902163881213174
71,0.06838175722359897
72,0.024569622955745014
73,0.0
74,0.03569679810217404
75,0.0
76,0.0
77,0.06392287616353219
78,0.025871184338842824
79,0.06782192388982977
80,0.0
81,0.028760191361880457
82,0.0
83,0.0
84,0.03992613388840916
85,0.0
86,0.05298282377698588
87,0.0032856937779767005
88,0.034236003658302566
89,0.0
90,0.08456431698299988
91,0.03976204522021692
92,0.029924412471540398
93,0.026634647745844942
94,0.0
95,0.0
96,0.0
97,0.0
98,0.015087759626186496
99,0.020469014929354934
100,0.058299580202903135
101,0.04882994842566819
102,0.0
103,0.046485178988920905
104,0.1024971189258088
105,0.0
106,0.06315774436963582
107,0.0
108,0.013990234563869977
109,0.017922274335017797
110,0.0014790887323452109
111,0.0
112,0.013097334382876717
113,0.061201086498864014
114,0.0
115,0.057337607985502206
116,0.0
117,0.0
118,0.08154287340428598
119,0.0
120,0.0
121,0.0
122,0.05660861282825211
123,0.06697460710237406
124,0.05213929870110989
125,0.0
126,0.0
127,0.0
128,0.06772549871412734
129,0.0
130,0.014850673920000291
131,0.06806690433144875
132,0.057178300732562096
