,glucose
0,0.00010453444890288684
1,0.0
2,0.08897814298807094
3,0.017750224757424094
4,0.0
5,0.0
6,0.007857913278063292
7,0.0
8,0.0
9,0.1642489852931166
10,0.0
11,0.0
12,0.022204959824362665
13,0.0
14,0.06995477105096613
15,0.04285319700235984
16,0.0
17,0.05243000003247708
18,0.04162511494429991
19,0.0
20,0.0
21,0.0
22,0.026307420609862683
23,0.050084112432110334
24,0.08097632224760992
25,0.0
26,0.0
27,0.0
28,0.0015569127020236718
29,0.0
30,0.0
31,0.00939065076393593
32,0.041505321611902186
33,0.009834042460690433
34,0.007508275897557046
35,0.0
36,0.0621061333495602
37,0.11017580801630714
38,0.0
39,0.0
40,0.07776220420078221
41,0.0
42,0.0
43,0.1191749718473919
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.014601266893998023
51,0.034871163755442906
52,0.07999594974733894
53,0.0
54,0.0
55,0.06018752895989539
56,0.0
57,0.05072722870862313
58,0.0
59,0.0
60,0.0
61,0.029715931115129962
62,0.04038024969943296
63,0.08262957537743651
64,0.0
65,0.0
66,0.026790486019793724
67,0.0030798191165189327
68,0.04710494206506064
69,0.0
70,0.0
71,0.0
72,0.0024366547605353967
73,0.03139222836150912
74,0.0612796735538314
75,0.04301142576770918
76,0.03379899690769135
77,0.007909014747343741
78,0.0
79,0.04933313138680903
80,0.0
81,0.0
82,0.057227403841333215
83,0.04464802164275407
84,0.0
85,0.06273887767124772
86,0.0
87,0.0464391447891721
88,0.048356596990064886
89,0.0
90,0.0
91,0.0
92,0.007027908575494986
93,0.0012124356228370749
94,0.0591054030639556
95,0.029739981860805006
96,0.07194420132704889
97,0.0
98,0.048023419860479685
99,0.02935074322807543
100,0.07340064598148302
101,0.0
102,0.06014189228213876
103,0.0
104,0.060403905969034916
105,0.009224444518972108
106,0.01591401351682721
107,0.017505065205168733
108,0.030838937206983996
109,0.027903690317653596
110,0.0
111,0.03193008877386149
112,0.003669283060220953
113,0.11708765578811126
114,0.10326762331691602
115,0.05637512848026064
116,0.02313725163882319
117,0.039779182854317224
118,0.04213836799583584
119,0.011729407198743448
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.033881440249719175
126,0.058080869295722815
127,0.0
128,0.004284216926195072
129,0.026626533174043156
130,0.0
131,0.07238730556449056
132,0.03085748233294866
133,0.047333815427996286
134,0.0090674940996295
135,0.0
136,0.00292647457382416
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.11892004857586257
143,0.034081444449370994
144,0.0
145,0.0
146,0.02875724212755253
147,0.0
148,0.0206364642433994
149,0.0
150,0.0
151,0.01060739595360937
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.01463747197928033
158,0.03373065280068097
159,0.0
160,0.039840217000740676
161,0.01994312661004909
162,0.0
163,0.020225080108152875
164,0.049895402305323015
165,0.015681224783557036
166,0.011496112456513378
167,0.0018026862815607404
168,0.0
169,0.008844111302983824
170,0.05028128545800902
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.01654023220254781
178,0.0
179,0.0
180,0.006973195072527379
181,0.01659127440463211
182,0.04373416271027413
183,0.0
184,0.0
185,0.041358762897832226
186,0.07824738409904503
187,0.03779750706452673
188,0.0
189,0.022640490020828907
190,0.002577783977169109
191,0.056860605268939206
192,0.08830472539579065
193,0.047712842236043294
194,0.0
195,0.03220890044868393
196,0.0
197,0.010456676655965886
198,0.04492648247278275
199,0.01718021965442113
200,0.042033472911020886
201,0.0669364975971991
202,0.0
203,0.04548223327651493
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.07532197142438998
210,0.042685889656818014
211,0.0
212,0.0
213,0.0
214,0.026286732486474874
215,0.0
216,0.0
217,0.0
218,0.0
219,0.04702845701183502
220,0.00835252341345296
221,0.0
222,0.004504973384261887
223,0.06260345372489871
224,0.0
225,0.0
226,0.10862973722470359
227,0.0
228,0.019956909251924893
229,0.06015621049722787
230,0.018753991981361115
231,0.04333627664758259
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0628433317033899
237,0.021684839180142287
238,0.0
239,0.0
240,0.09750490076977991
241,0.08403069949336205
242,0.03585070299730971
243,0.0
244,0.036119547928096594
245,0.007277656206215544
246,0.06671792931911823
247,0.0
248,0.0
249,0.0
250,0.044936366722717974
251,0.0
252,0.0
253,0.06886891655377896
254,0.0
255,0.0031025210751020986
256,0.04326341768247579
257,0.018879347703574894
258,0.06563668719957226
259,0.0
260,0.0
261,0.03048817080288868
262,0.03162547914786314
263,0.0
264,0.01931607422117164
265,0.0
266,0.0
267,0.01939903878700512
268,0.0007381505633846509
269,0.04651307153986402
270,0.004280231440687397
271,0.08029889332991709
272,0.008852863736565292
273,0.05557306091436947
274,0.05691394400493255
275,0.0
276,0.01097663622830485
277,0.0
278,0.09833223192778727
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.013912208233610352
285,0.0
286,0.017875408534945094
287,0.0
288,0.016366718430522974
289,0.03207994654944937
290,0.0
291,0.0
292,0.008057314857932846
293,0.022512478126251904
294,0.06403200704588012
295,0.018718749492146976
296,0.0
297,0.008035127201757272
298,0.0
299,0.0
300,0.0
301,0.0
302,0.036110037205307206
303,0.0
304,0.012864330671966559
305,0.0
306,0.03545175126734811
307,0.03381032922712884
308,0.0
309,0.0
310,0.0
311,0.11004939730860386
312,0.12063601347817421
313,0.09382161413329826
314,0.0
315,0.05102548445038152
316,0.0
317,0.0
318,0.0035846223661885456
319,0.06554093722932126
320,0.0
321,0.0
322,0.01584784797416795
323,0.0
324,0.03671326670487246
325,0.0
326,0.1316157926198738
327,0.02807114547509317
328,0.049249682769950474
329,0.015942855315422045
