Unnamed: 0,glucose, eda_mean, eda_pk-pk, eda_std, eda_median, eda_kurt, temp_mean, temp_std, temp_median, temp_pk, temp_kurt, acc_x_mean, acc_x_std, acc_x_median, acc_x_kurt, acc_y_mean, acc_y_std, acc_y_median, acc_y_kurt, acc_z_mean, acc_z_std, acc_z_median, acc_z_kurt, hr_mean, hr_std, hr_median, hr_kurt, hr_spectral_centroid, hr_spectral_energy, hr_spectral_bandwidth
0,1.0,0.024219474604469,0.0959730784185393,0.0239508480360378,0.0137665996902897,-1.0023296509688406,0.6684469273743019,0.0061237883397634,0.6708699122106935,0.0253790901835597,0.3826243766042423,0.7991285640673308,0.0559821996758843,0.8079783579525937,4.48391437411955,0.3895899905459702,0.067157961318299,0.3822618766249113,-0.0775635425895808,0.5217589718052114,0.0884723514116154,0.5173917796239615,-0.8545792089486244,0.2431844657869713,0.0629305491450567,0.2369533542654271,-0.9792090420867204,0.1078608222282429,88008.7104188697,0.321623700891352
1,0.9663105501676484,0.0347031356410224,0.0946237222775412,0.0240729552405629,0.0413944010006448,-1.553860909199018,0.6643415802075024,0.0088788459725558,0.6694333599361524,0.0287310454908213,-1.42111063259306,0.8050195522729876,0.0597796003474284,0.82055135692202,3.65456452990112,0.390065114630111,0.0635696051229022,0.3797358780430158,0.2405974619780058,0.5345051863188067,0.0814713442751334,0.5274413350823495,-0.5315304883202945,0.2667678555548713,0.0665439944389251,0.2746619056414044,-0.7956551929985096,0.0951158324684562,105663.30375643136,0.3042044529397662
2,1.0,0.0420854292800053,0.0931244636849081,0.018887764823449,0.0472312803783468,-0.8606617153832756,0.6594110135674385,0.0101762427974512,0.6569832402234647,0.0335195530726257,-1.5579008990663668,0.8039535669300355,0.0596609841681715,0.8187907935417382,3.5635403153124696,0.3840146832900024,0.0652366143275282,0.3717324509572205,0.0833065313820791,0.5577202262384816,0.0593812092798275,0.5460015546810475,0.5925194434654677,0.2963074349976398,0.0412288444600811,0.2960146935089985,-1.2496485523936984,0.1295253940387595,127652.10357417076,0.35034948182769254
3,1.0,0.0433423800825738,0.0875645433652551,0.0170977331767231,0.0472312803783468,-0.8658374755896774,0.6542202713487634,0.0089139910292792,0.6509976057462095,0.0325618515562639,-0.5406691562440278,0.8117641990152296,0.0590049156126859,0.8282377189969083,4.699389728410148,0.3752111203025289,0.0625124063870409,0.3650762231151028,1.4590807732670226,0.5350670658634148,0.0528985019519265,0.5302980615070689,0.2974748080014557,0.3400949810858693,0.1079891692934549,0.3061267417759444,0.4606506532133787,0.1288828056849931,174946.41060560523,0.3480914121963722
4,1.0,0.0373363786982857,0.0742255425249407,0.0206966590528987,0.0392977329185319,-1.5009660797137867,0.6495115722266565,0.0046272232693957,0.6483639265762177,0.0215482841181172,-0.0058972044872533,0.8288059658765602,0.042497025277958,0.8414204740638955,2.631891724700344,0.3816887851571732,0.0494164451428206,0.3808083195462065,1.3769551397730546,0.5175316118479651,0.0484601412064466,0.5148071223825487,-0.1587021590867965,0.3771177840710868,0.1029395758101462,0.345641199285846,-0.548566318292075,0.1266496894533225,212416.8209648461,0.3460269951237636
5,0.90432321580783,0.0263384945723268,0.0786934501691289,0.0197288473400562,0.0169110868456365,-1.2135036591025077,0.6470646448523547,0.0028267149290553,0.6469273743016766,0.0162809257781336,0.07604226012536,0.8337602484827665,0.0397991392762571,0.8463844039848849,4.143160849849645,0.3754800283620893,0.0521314143834998,0.3711740723233278,1.335979397077447,0.5011896629904938,0.0403788379305429,0.4915537093718117,-0.4764831259664164,0.4307616101294915,0.111765198448391,0.4163177984362494,-1.4695343232468852,0.1207728298209854,276186.3615967782,0.339071248221965
6,1.0,0.0165005041515476,0.0630148100649446,0.0139010171519414,0.010246396693095,0.8976981365155634,0.6443814844373507,0.0040292398252731,0.6454908220271354,0.0205905826017553,0.4579714010698477,0.839902811175999,0.0320061123662412,0.8505668155273102,3.951474111271536,0.3775689848735523,0.0512696762183658,0.3779987000709052,1.4375709355905193,0.4932181776223096,0.0369321027067885,0.4827029587523684,0.1309320000225371,0.4793034777374184,0.1069956214643242,0.5160684602598038,-0.9042317026857662,0.1092529366895437,339049.5558794589,0.3240753897803494
7,0.9390414677621138,0.0132638768076808,0.0741975704091219,0.0124873387863457,0.0088820713737989,9.550914930614857,0.6420191540303275,0.0050254077055073,0.6440542697525942,0.0167597765363128,-1.3493919358017057,0.8428527710981335,0.0375418042918053,0.854500171762281,8.847204252390606,0.3861385015362798,0.049401842191343,0.3898930512881116,1.4842238779442032,0.4813466088519652,0.028522197029769,0.4762668221347714,3.870702619298137,0.5271122261213376,0.0644959197739061,0.5430903568716778,-0.523041335831381,0.1043398723497729,403092.6095159301,0.31754880682797193
8,1.0,0.0333586931513316,0.1518347981664571,0.0455968826218264,0.0088820713737989,0.5022856279637855,0.6417126895450921,0.0049596078544066,0.6433359936153236,0.018196328810854,-1.3364664444661931,0.8147651437077751,0.0651092674258507,0.8492700103057369,-0.5781284405297669,0.3892749350035452,0.0450047521428272,0.3978255731505554,0.4308640742756666,0.5020030081458808,0.0504603677205725,0.48279648253413,-0.6286134542572315,0.5270141154822247,0.063328500557881,0.5405456709556935,-0.4607339789795257,0.0695937319037986,402836.3349903216,0.2636222234045421
9,1.0,0.0504074775356503,0.1697249675848238,0.0547168121348457,0.0147680014366041,-0.886475037744265,0.6425714285714289,0.0059325060395265,0.6433359936153236,0.0205905826017553,-1.3249964402132937,0.7862085766632314,0.0711670581664867,0.8262968052215733,-1.7916344461659923,0.3810031907350508,0.0395494759053198,0.3925963129283857,0.0809570387513991,0.5340230287130155,0.0691725572742699,0.4966720108827673,-0.1133018198321389,0.5096435045523883,0.0912489622846468,0.5405456709556935,-0.2433943540798497,0.0783923822014914,380010.5522270012,0.2784927848346287
